Parameter_Value,CLm,P97m,P51m,ELm,Parameter,Source CSV,CLm_delta,P97m_delta,P51m_delta,ELm_delta,FoldChange
2.415765,27.71428571,27.75,27.75,27.75,K14,period_data_K14.csv,0,0,0,0,1.61051
2.6573415,27.71428571,27.75,27.75,27.75,K14,period_data_K14.csv,0,0,0,0,1.771561
2.92307565,27.71428571,27.75,27.75,27.75,K14,period_data_K14.csv,0,0,0,0,1.9487171
3.21538322,27.71428571,27.75,27.75,27.75,K14,period_data_K14.csv,0,0,0,0,2.143588813
3.53692154,27.71428571,27.75,27.75,27.75,K14,period_data_K14.csv,0,0,0,0,2.357947693
3.89061369,27.71428571,27.75,27.75,27.75,K14,period_data_K14.csv,0,0,0,0,2.59374246
4.27967506,27.71428571,27.75,27.75,27.75,K14,period_data_K14.csv,0,0,0,0,2.853116707
4.70764257,27.71428571,27.75,27.75,27.75,K14,period_data_K14.csv,0,0,0,0,3.13842838
5.17840682,27.71428571,27.75,27.75,27.75,K14,period_data_K14.csv,0,0,0,0,3.452271213
5.6962475,27.71428571,27.75,27.75,27.75,K14,period_data_K14.csv,0,0,0,0,3.797498333
6.26587225,27.71428571,27.75,27.75,27.75,K14,period_data_K14.csv,0,0,0,0,4.177248167
6.89245948,27.71428571,27.75,27.75,27.75,K14,period_data_K14.csv,0,0,0,0,4.594972987
7.58170543,27.71428571,27.75,27.75,27.75,K14,period_data_K14.csv,0,0,0,0,5.054470287
8.33987597,27.71428571,27.75,27.75,27.75,K14,period_data_K14.csv,0,0,0,0,5.559917313
9.17386357,27.71428571,27.75,27.75,27.75,K14,period_data_K14.csv,0,0,0,0,6.115909047
10.09124992,27.71428571,27.75,27.75,27.75,K14,period_data_K14.csv,0,0,0,0,6.727499947
11.10037492,27.71428571,27.75,27.75,27.75,K14,period_data_K14.csv,0,0,0,0,7.400249947
12.21041241,27.71428571,27.75,27.75,27.75,K14,period_data_K14.csv,0,0,0,0,8.14027494
13.43145365,27.71428571,27.75,27.75,27.75,K14,period_data_K14.csv,0,0,0,0,8.954302433
14.77459901,27.71428571,27.75,27.75,27.75,K14,period_data_K14.csv,0,0,0,0,9.849732673
0.16384201,39.2,39.2,39.2,39.2,K2,period_data_K2.csv,11.48571429,11.45,11.45,11.45,0.101525598
0.18022621,37.6,37.4,37.6,37.6,K2,period_data_K2.csv,9.885714286,9.65,9.85,9.85,0.111678157
0.19824883,35.8,35.66666667,35.83333333,35.83333333,K2,period_data_K2.csv,8.085714286,7.916666667,8.083333333,8.083333333,0.122845972
0.21807372,34,33.83333333,34,34,K2,period_data_K2.csv,6.285714286,6.083333333,6.25,6.25,0.135130574
0.23988109,32.57142857,32.5,32.5,32.5,K2,period_data_K2.csv,4.857142857,4.75,4.75,4.75,0.14864363
0.2638692,31.33333333,31.42857143,31.42857143,31.57142857,K2,period_data_K2.csv,3.619047619,3.678571429,3.678571429,3.821428571,0.163507994
0.29025612,30.66666667,30.66666667,30.71428571,30.57142857,K2,period_data_K2.csv,2.952380952,2.916666667,2.964285714,2.821428571,0.179858793
0.31928173,30.14285714,30,30.14285714,30,K2,period_data_K2.csv,2.428571429,2.25,2.392857143,2.25,0.197844671
0.3512099,29.57142857,29.57142857,29.57142857,29.57142857,K2,period_data_K2.csv,1.857142857,1.821428571,1.821428571,1.821428571,0.217629136
0.38633089,29.14285714,29.14285714,29.14285714,29.14285714,K2,period_data_K2.csv,1.428571429,1.392857143,1.392857143,1.392857143,0.23939205
0.42496398,28.85714286,29,29,29,K2,period_data_K2.csv,1.142857143,1.25,1.25,1.25,0.263331255
0.46746038,28.625,28.71428571,28.71428571,28.71428571,K2,period_data_K2.csv,0.910714286,0.964285714,0.964285714,0.964285714,0.289664382
0.51420641,28.5,28.42857143,28.57142857,28.57142857,K2,period_data_K2.csv,0.785714286,0.678571429,0.821428571,0.821428571,0.318630815
0.56562705,28.25,28.375,28.28571429,28.28571429,K2,period_data_K2.csv,0.535714286,0.625,0.535714286,0.535714286,0.350493896
0.62218976,28.125,28.25,28.14285714,28.14285714,K2,period_data_K2.csv,0.410714286,0.5,0.392857143,0.392857143,0.385543289
0.68440874,28.14285714,28.125,28.14285714,28.125,K2,period_data_K2.csv,0.428571429,0.375,0.392857143,0.375,0.424097621
0.75284961,28,28,28.14285714,28.125,K2,period_data_K2.csv,0.285714286,0.25,0.392857143,0.375,0.46650738
0.82813457,28,28,28,28,K2,period_data_K2.csv,0.285714286,0.25,0.25,0.25,0.513158117
0.91094803,27.85714286,28,28,28,K2,period_data_K2.csv,0.142857143,0.25,0.25,0.25,0.564473931
1.00204283,27.85714286,27.875,27.85714286,27.875,K2,period_data_K2.csv,0.142857143,0.125,0.107142857,0.125,0.620921322
1.10224711,27.85714286,27.875,27.75,27.75,K2,period_data_K2.csv,0.142857143,0.125,0,0,0.683013453
1.21247183,27.71428571,27.75,27.875,27.875,K2,period_data_K2.csv,0,0,0.125,0.125,0.751314804
1.33371901,27.85714286,27.875,27.75,27.75,K2,period_data_K2.csv,0.142857143,0.125,0,0,0.826446282
1.46709091,27.85714286,27.75,27.75,27.75,K2,period_data_K2.csv,0.142857143,0,0,0,0.90909091
1.6138,27.71428571,27.75,27.75,27.75,K2,period_data_K2.csv,0,0,0,0,1
1.6138,27.71428571,27.75,27.75,27.75,K2,period_data_K2.csv,0,0,0,0,1
1.77518,27.71428571,27.75,27.75,27.75,K2,period_data_K2.csv,0,0,0,0,1.1
1.952698,27.71428571,27.75,27.625,27.625,K2,period_data_K2.csv,0,0,-0.125,-0.125,1.21
2.1479678,27.71428571,27.625,27.625,27.75,K2,period_data_K2.csv,0,-0.125,-0.125,0,1.331
2.36276458,27.71428571,27.625,27.75,27.75,K2,period_data_K2.csv,0,-0.125,0,0,1.4641
2.59904104,27.71428571,27.625,27.75,27.75,K2,period_data_K2.csv,0,-0.125,0,0,1.610510001
2.85894514,27.71428571,27.75,27.75,27.75,K2,period_data_K2.csv,0,0,0,0,1.771560999
3.14483966,27.71428571,27.75,27.75,27.75,K2,period_data_K2.csv,0,0,0,0,1.948717102
3.45932362,27.71428571,27.75,27.75,27.75,K2,period_data_K2.csv,0,0,0,0,2.143588809
3.80525598,27.71428571,27.75,27.75,27.75,K2,period_data_K2.csv,0,0,0,0,2.357947689
4.18578158,27.71428571,27.75,27.75,27.75,K2,period_data_K2.csv,0,0,0,0,2.593742459
4.60435974,27.71428571,27.75,27.75,27.75,K2,period_data_K2.csv,0,0,0,0,2.853116706
5.06479571,27.71428571,27.75,27.75,27.75,K2,period_data_K2.csv,0,0,0,0,3.138428374
5.57127529,27.71428571,27.75,27.75,27.75,K2,period_data_K2.csv,0,0,0,0,3.452271217
6.12840281,27.71428571,27.75,27.75,27.75,K2,period_data_K2.csv,0,0,0,0,3.797498333
6.7412431,27.71428571,27.75,27.75,27.75,K2,period_data_K2.csv,0,0,0,0,4.177248172
7.41536741,27.71428571,27.75,27.75,27.75,K2,period_data_K2.csv,0,0,0,0,4.594972989
8.15690415,27.71428571,27.75,27.75,27.75,K2,period_data_K2.csv,0,0,0,0,5.054470288
8.97259456,27.71428571,27.75,27.75,27.75,K2,period_data_K2.csv,0,0,0,0,5.559917313
9.86985402,27.71428571,27.75,27.75,27.75,K2,period_data_K2.csv,0,0,0,0,6.115909047
10.85683942,27.71428571,27.75,27.75,27.75,K2,period_data_K2.csv,0,0,0,0,6.72749995
11.94252336,27.71428571,27.75,27.75,27.75,K2,period_data_K2.csv,0,0,0,0,7.400249944
13.1367757,27.71428571,27.75,27.75,27.75,K2,period_data_K2.csv,0,0,0,0,8.140274941
14.45045327,27.71428571,27.75,27.75,27.75,K2,period_data_K2.csv,0,0,0,0,8.954302435
15.89549859,27.71428571,27.75,27.75,27.75,K2,period_data_K2.csv,0,0,0,0,9.849732674
0.22614827,,,,,K3,period_data_K3.csv,,,,,0.101525598
0.2487631,,,,,K3,period_data_K3.csv,,,,,0.111678159
0.27363941,,,,,K3,period_data_K3.csv,,,,,0.122845975
0.30100335,,,,,K3,period_data_K3.csv,,,,,0.135130572
0.33110368,,,,,K3,period_data_K3.csv,,,,,0.148643627
0.36421405,,,,,K3,period_data_K3.csv,,,,,0.163507991
0.40063545,,,,,K3,period_data_K3.csv,,,,,0.179858788
0.440699,,,,,K3,period_data_K3.csv,,,,,0.197844669
0.4847689,37.5,37.6,37.8,37.6,K3,period_data_K3.csv,9.785714286,9.85,10.05,9.85,0.217629136
0.53324579,35.8,35.83333333,35.83333333,35.83333333,K3,period_data_K3.csv,8.085714286,8.083333333,8.083333333,8.083333333,0.239392049
0.58657037,33.66666667,33.83333333,33.83333333,33.66666667,K3,period_data_K3.csv,5.952380952,6.083333333,6.083333333,5.916666667,0.263331255
0.64522741,32.16666667,32.14285714,32.16666667,32.16666667,K3,period_data_K3.csv,4.452380952,4.392857143,4.416666667,4.416666667,0.289664382
0.70975015,31,31,31,31,K3,period_data_K3.csv,3.285714286,3.25,3.25,3.25,0.318630819
0.78072516,30.14285714,30.14285714,30.14285714,30.16666667,K3,period_data_K3.csv,2.428571429,2.392857143,2.392857143,2.416666667,0.350493899
0.85879768,29.42857143,29.42857143,29.42857143,29.42857143,K3,period_data_K3.csv,1.714285714,1.678571429,1.678571429,1.678571429,0.385543291
0.94467744,29,29,29,29,K3,period_data_K3.csv,1.285714286,1.25,1.25,1.25,0.424097616
1.03914519,28.75,28.71428571,28.71428571,28.57142857,K3,period_data_K3.csv,1.035714286,0.964285714,0.964285714,0.821428571,0.46650738
1.14305971,28.5,28.5,28.42857143,28.42857143,K3,period_data_K3.csv,0.785714286,0.75,0.678571429,0.678571429,0.513158119
1.25736568,28.28571429,28.25,28.28571429,28.28571429,K3,period_data_K3.csv,0.571428571,0.5,0.535714286,0.535714286,0.56447393
1.38310225,28.14285714,28.125,28.14285714,28.125,K3,period_data_K3.csv,0.428571429,0.375,0.392857143,0.375,0.620921324
1.52141247,28,28,28,28,K3,period_data_K3.csv,0.285714286,0.25,0.25,0.25,0.683013455
1.67355372,28,27.875,28,27.875,K3,period_data_K3.csv,0.285714286,0.125,0.25,0.125,0.751314801
1.84090909,27.85714286,27.875,27.75,27.75,K3,period_data_K3.csv,0.142857143,0.125,0,0,0.826446281
2.025,27.85714286,27.875,27.75,27.75,K3,period_data_K3.csv,0.142857143,0.125,0,0,0.909090909
2.2275,27.71428571,27.75,27.75,27.75,K3,period_data_K3.csv,0,0,0,0,1
2.45025,27.71428571,27.625,27.625,27.75,K3,period_data_K3.csv,0,-0.125,-0.125,0,1.1
2.695275,27.57142857,27.75,27.75,27.75,K3,period_data_K3.csv,-0.142857143,0,0,0,1.21
2.9648025,27.71428571,27.75,27.75,27.75,K3,period_data_K3.csv,0,0,0,0,1.331
3.26128275,27.71428571,27.625,27.625,27.625,K3,period_data_K3.csv,0,-0.125,-0.125,-0.125,1.4641
3.58741103,27.71428571,27.625,27.625,27.625,K3,period_data_K3.csv,0,-0.125,-0.125,-0.125,1.610510002
3.94615213,27.71428571,27.625,27.625,27.625,K3,period_data_K3.csv,0,-0.125,-0.125,-0.125,1.771561001
4.34076734,27.71428571,27.625,27.625,27.625,K3,period_data_K3.csv,0,-0.125,-0.125,-0.125,1.9487171
4.77484407,27.57142857,27.625,27.625,27.625,K3,period_data_K3.csv,-0.142857143,-0.125,-0.125,-0.125,2.143588808
5.25232848,27.57142857,27.625,27.625,27.75,K3,period_data_K3.csv,-0.142857143,-0.125,-0.125,0,2.35794769
5.77756133,27.57142857,27.625,27.625,27.625,K3,period_data_K3.csv,-0.142857143,-0.125,-0.125,-0.125,2.59374246
6.35531746,27.57142857,27.75,27.75,27.625,K3,period_data_K3.csv,-0.142857143,0,0,-0.125,2.853116705
6.99084921,27.57142857,27.625,27.75,27.625,K3,period_data_K3.csv,-0.142857143,-0.125,0,-0.125,3.138428377
7.68993413,27.57142857,27.625,27.625,27.625,K3,period_data_K3.csv,-0.142857143,-0.125,-0.125,-0.125,3.452271214
8.45892754,27.57142857,27.625,27.625,27.625,K3,period_data_K3.csv,-0.142857143,-0.125,-0.125,-0.125,3.797498334
9.3048203,27.57142857,27.625,27.625,27.625,K3,period_data_K3.csv,-0.142857143,-0.125,-0.125,-0.125,4.177248171
10.23530233,27.57142857,27.625,27.625,27.625,K3,period_data_K3.csv,-0.142857143,-0.125,-0.125,-0.125,4.594972988
11.25883256,27.57142857,27.625,27.625,27.625,K3,period_data_K3.csv,-0.142857143,-0.125,-0.125,-0.125,5.054470285
12.38471582,27.57142857,27.625,27.625,27.625,K3,period_data_K3.csv,-0.142857143,-0.125,-0.125,-0.125,5.559917315
13.6231874,27.57142857,27.625,27.625,27.625,K3,period_data_K3.csv,-0.142857143,-0.125,-0.125,-0.125,6.115909046
14.98550614,27.57142857,27.625,27.625,27.625,K3,period_data_K3.csv,-0.142857143,-0.125,-0.125,-0.125,6.727499951
16.48405675,27.57142857,27.625,27.625,27.625,K3,period_data_K3.csv,-0.142857143,-0.125,-0.125,-0.125,7.400249944
18.13246243,27.57142857,27.625,27.625,27.625,K3,period_data_K3.csv,-0.142857143,-0.125,-0.125,-0.125,8.140274941
19.94570867,27.57142857,27.625,27.625,27.625,K3,period_data_K3.csv,-0.142857143,-0.125,-0.125,-0.125,8.954302433
21.94027954,27.57142857,27.625,27.625,27.625,K3,period_data_K3.csv,-0.142857143,-0.125,-0.125,-0.125,9.849732678
0.04061024,36,36,36,36,K4,period_data_K4.csv,8.285714286,8.25,8.25,8.25,0.1015256
0.04467126,35.66666667,35.6,35.66666667,35.66666667,K4,period_data_K4.csv,7.952380952,7.85,7.916666667,7.916666667,0.11167815
0.04913839,35.16666667,35.2,35.16666667,35.16666667,K4,period_data_K4.csv,7.452380952,7.45,7.416666667,7.416666667,0.122845975
0.05405223,34.66666667,34.83333333,34.83333333,34.8,K4,period_data_K4.csv,6.952380952,7.083333333,7.083333333,7.05,0.135130575
0.05945745,34.33333333,34.33333333,34.4,34.33333333,K4,period_data_K4.csv,6.619047619,6.583333333,6.65,6.583333333,0.148643625
0.0654032,33.83333333,33.83333333,33.83333333,34,K4,period_data_K4.csv,6.119047619,6.083333333,6.083333333,6.25,0.163508
0.07194352,33.57142857,33.33333333,33.5,33.33333333,K4,period_data_K4.csv,5.857142857,5.583333333,5.75,5.583333333,0.1798588
0.07913787,33.14285714,33,33,33,K4,period_data_K4.csv,5.428571429,5.25,5.25,5.25,0.197844675
0.08705165,32.66666667,32.57142857,32.66666667,32.5,K4,period_data_K4.csv,4.952380952,4.821428571,4.916666667,4.75,0.217629125
0.09575682,32.16666667,32.14285714,32.16666667,32.28571429,K4,period_data_K4.csv,4.452380952,4.392857143,4.416666667,4.535714286,0.23939205
0.1053325,32,31.85714286,31.85714286,31.85714286,K4,period_data_K4.csv,4.285714286,4.107142857,4.107142857,4.107142857,0.26333125
0.11586575,31.5,31.5,31.42857143,31.42857143,K4,period_data_K4.csv,3.785714286,3.75,3.678571429,3.678571429,0.289664375
0.12745233,31,31,31.14285714,31.14285714,K4,period_data_K4.csv,3.285714286,3.25,3.392857143,3.392857143,0.318630825
0.14019756,30.71428571,30.66666667,30.85714286,30.83333333,K4,period_data_K4.csv,3,2.916666667,3.107142857,3.083333333,0.3504939
0.15421732,30.42857143,30.42857143,30.5,30.5,K4,period_data_K4.csv,2.714285714,2.678571429,2.75,2.75,0.3855433
0.16963905,30.14285714,30.14285714,30,30,K4,period_data_K4.csv,2.428571429,2.392857143,2.25,2.25,0.424097625
0.18660295,29.71428571,29.71428571,29.85714286,29.71428571,K4,period_data_K4.csv,2,1.964285714,2.107142857,1.964285714,0.466507375
0.20526325,29.42857143,29.42857143,29.42857143,29.42857143,K4,period_data_K4.csv,1.714285714,1.678571429,1.678571429,1.678571429,0.513158125
0.22578957,29.25,29.14285714,29.14285714,29.14285714,K4,period_data_K4.csv,1.535714286,1.392857143,1.392857143,1.392857143,0.564473925
0.24836853,28.875,28.85714286,28.85714286,28.85714286,K4,period_data_K4.csv,1.160714286,1.107142857,1.107142857,1.107142857,0.620921325
0.27320538,28.625,28.71428571,28.71428571,28.71428571,K4,period_data_K4.csv,0.910714286,0.964285714,0.964285714,0.964285714,0.68301345
0.30052592,28.42857143,28.375,28.28571429,28.28571429,K4,period_data_K4.csv,0.714285714,0.625,0.535714286,0.535714286,0.7513148
0.33057851,28.14285714,28.25,28.14285714,28.125,K4,period_data_K4.csv,0.428571429,0.5,0.392857143,0.375,0.826446275
0.36363636,28,28,28,27.875,K4,period_data_K4.csv,0.285714286,0.25,0.25,0.125,0.9090909
0.4,27.71428571,27.75,27.75,27.75,K4,period_data_K4.csv,0,0,0,0,1
0.44,27.57142857,27.625,27.5,27.5,K4,period_data_K4.csv,-0.142857143,-0.125,-0.25,-0.25,1.1
0.484,27.42857143,27.5,27.375,27.375,K4,period_data_K4.csv,-0.285714286,-0.25,-0.375,-0.375,1.21
0.5324,27.28571429,27.375,27.375,27.375,K4,period_data_K4.csv,-0.428571429,-0.375,-0.375,-0.375,1.331
0.58564,27.28571429,27.125,27.25,27.125,K4,period_data_K4.csv,-0.428571429,-0.625,-0.5,-0.625,1.4641
0.644204,27.125,27.125,27.125,27.125,K4,period_data_K4.csv,-0.589285714,-0.625,-0.625,-0.625,1.61051
0.7086244,27,27,27.125,27.125,K4,period_data_K4.csv,-0.714285714,-0.75,-0.625,-0.625,1.771561
0.77948684,27,27,27,27,K4,period_data_K4.csv,-0.714285714,-0.75,-0.75,-0.75,1.9487171
0.85743552,27,26.85714286,26.875,26.875,K4,period_data_K4.csv,-0.714285714,-0.892857143,-0.875,-0.875,2.1435888
0.94317908,26.875,26.85714286,26.875,26.875,K4,period_data_K4.csv,-0.839285714,-0.892857143,-0.875,-0.875,2.3579477
1.03749698,26.75,26.85714286,26.875,26.875,K4,period_data_K4.csv,-0.964285714,-0.892857143,-0.875,-0.875,2.59374245
1.14124668,26.75,26.71428571,26.75,26.75,K4,period_data_K4.csv,-0.964285714,-1.035714286,-1,-1,2.8531167
1.25537135,26.875,26.71428571,26.75,26.75,K4,period_data_K4.csv,-0.839285714,-1.035714286,-1,-1,3.138428375
1.38090849,26.75,26.71428571,26.75,26.75,K4,period_data_K4.csv,-0.964285714,-1.035714286,-1,-1,3.452271225
1.51899933,26.75,26.71428571,26.75,26.625,K4,period_data_K4.csv,-0.964285714,-1.035714286,-1,-1.125,3.797498325
1.67089927,26.75,26.71428571,26.75,26.625,K4,period_data_K4.csv,-0.964285714,-1.035714286,-1,-1.125,4.177248175
1.83798919,26.625,26.75,26.75,26.75,K4,period_data_K4.csv,-1.089285714,-1,-1,-1,4.594972975
2.02178811,26.625,26.75,26.75,26.75,K4,period_data_K4.csv,-1.089285714,-1,-1,-1,5.054470275
2.22396693,26.625,26.625,26.625,26.75,K4,period_data_K4.csv,-1.089285714,-1.125,-1.125,-1,5.559917325
2.44636362,26.625,26.625,26.625,26.75,K4,period_data_K4.csv,-1.089285714,-1.125,-1.125,-1,6.11590905
2.69099998,26.625,26.625,26.625,26.75,K4,period_data_K4.csv,-1.089285714,-1.125,-1.125,-1,6.72749995
2.96009998,26.625,26.625,26.625,26.625,K4,period_data_K4.csv,-1.089285714,-1.125,-1.125,-1.125,7.40024995
3.25610998,26.625,26.625,26.625,26.625,K4,period_data_K4.csv,-1.089285714,-1.125,-1.125,-1.125,8.14027495
3.58172097,26.625,26.625,26.625,26.625,K4,period_data_K4.csv,-1.089285714,-1.125,-1.125,-1.125,8.954302425
3.93989307,26.625,26.625,26.625,26.625,K4,period_data_K4.csv,-1.089285714,-1.125,-1.125,-1.125,9.849732675
0.03756447,45.4,45.5,45.5,45.5,K5,period_data_K5.csv,17.68571429,17.75,17.75,17.75,0.101525595
0.04132092,44.75,44.75,44.75,44.75,K5,period_data_K5.csv,17.03571429,17,17,17,0.111678162
0.04545301,44.25,44.5,44.5,44.25,K5,period_data_K5.csv,16.53571429,16.75,16.75,16.5,0.122845973
0.04999831,43.5,43.6,43.5,43.75,K5,period_data_K5.csv,15.78571429,15.85,15.75,16,0.135130568
0.05499814,42.75,42.8,42.8,42.8,K5,period_data_K5.csv,15.03571429,15.05,15.05,15.05,0.148643622
0.06049796,42,42,42,42,K5,period_data_K5.csv,14.28571429,14.25,14.25,14.25,0.163508
0.06654775,41.2,41,41,41,K5,period_data_K5.csv,13.48571429,13.25,13.25,13.25,0.179858784
0.07320253,40.2,40.2,40.25,40.25,K5,period_data_K5.csv,12.48571429,12.45,12.5,12.5,0.197844676
0.08052278,39.2,39.4,39.2,39.2,K5,period_data_K5.csv,11.48571429,11.65,11.45,11.45,0.217629135
0.08857506,38.33333333,38.2,38.4,38.4,K5,period_data_K5.csv,10.61904762,10.45,10.65,10.65,0.239392054
0.09743256,37.4,37.5,37.4,37.4,K5,period_data_K5.csv,9.685714286,9.75,9.65,9.65,0.263331243
0.10717582,36.4,36.5,36.5,36.5,K5,period_data_K5.csv,8.685714286,8.75,8.75,8.75,0.289664378
0.1178934,35.5,35.8,35.66666667,35.66666667,K5,period_data_K5.csv,7.785714286,8.05,7.916666667,7.916666667,0.318630811
0.12968274,34.66666667,34.83333333,34.83333333,34.8,K5,period_data_K5.csv,6.952380952,7.083333333,7.083333333,7.05,0.350493892
0.14265102,34,33.83333333,34,34,K5,period_data_K5.csv,6.285714286,6.083333333,6.25,6.25,0.385543297
0.15691612,33.14285714,33.16666667,33.16666667,33.33333333,K5,period_data_K5.csv,5.428571429,5.416666667,5.416666667,5.583333333,0.424097622
0.17260773,32.5,32.42857143,32.5,32.5,K5,period_data_K5.csv,4.785714286,4.678571429,4.75,4.75,0.466507378
0.1898685,31.83333333,31.71428571,31.71428571,31.85714286,K5,period_data_K5.csv,4.119047619,3.964285714,3.964285714,4.107142857,0.513158108
0.20885535,31.16666667,31.16666667,31.14285714,31.14285714,K5,period_data_K5.csv,3.452380952,3.416666667,3.392857143,3.392857143,0.564473919
0.22974089,30.42857143,30.66666667,30.57142857,30.57142857,K5,period_data_K5.csv,2.714285714,2.916666667,2.821428571,2.821428571,0.620921324
0.25271498,30,30,30,30,K5,period_data_K5.csv,2.285714286,2.25,2.25,2.25,0.683013459
0.27798648,29.28571429,29.28571429,29.28571429,29.28571429,K5,period_data_K5.csv,1.571428571,1.535714286,1.535714286,1.535714286,0.751314811
0.30578512,28.875,28.85714286,28.85714286,28.85714286,K5,period_data_K5.csv,1.160714286,1.107142857,1.107142857,1.107142857,0.82644627
0.33636364,28.28571429,28.375,28.28571429,28.28571429,K5,period_data_K5.csv,0.571428571,0.625,0.535714286,0.535714286,0.909090919
0.37,27.71428571,27.75,27.75,27.75,K5,period_data_K5.csv,0,0,0,0,1
0.407,27.14285714,27.25,27.25,27.25,K5,period_data_K5.csv,-0.571428571,-0.5,-0.5,-0.5,1.1
0.4477,26.75,26.71428571,26.75,26.75,K5,period_data_K5.csv,-0.964285714,-1.035714286,-1,-1,1.21
0.49247,26.25,26.25,26.25,26.33333333,K5,period_data_K5.csv,-1.464285714,-1.5,-1.5,-1.416666667,1.331
0.541717,25.875,25.875,25.88888889,25.875,K5,period_data_K5.csv,-1.839285714,-1.875,-1.861111111,-1.875,1.4641
0.5958887,25.5,25.5,25.375,25.5,K5,period_data_K5.csv,-2.214285714,-2.25,-2.375,-2.25,1.61051
0.65547757,25.11111111,25.125,25.125,25.125,K5,period_data_K5.csv,-2.603174603,-2.625,-2.625,-2.625,1.771561
0.72102533,24.88888889,24.875,24.875,24.875,K5,period_data_K5.csv,-2.825396825,-2.875,-2.875,-2.875,1.948717108
0.79312786,24.77777778,24.75,24.75,24.75,K5,period_data_K5.csv,-2.936507937,-3,-3,-3,2.143588811
0.87244065,24.77777778,24.75,24.75,24.75,K5,period_data_K5.csv,-2.936507937,-3,-3,-3,2.357947703
0.95968471,24.88888889,24.875,24.875,24.875,K5,period_data_K5.csv,-2.825396825,-2.875,-2.875,-2.875,2.593742459
1.05565318,25,25,25,25,K5,period_data_K5.csv,-2.714285714,-2.75,-2.75,-2.75,2.853116703
1.1612185,25.125,25,25.11111111,25.125,K5,period_data_K5.csv,-2.589285714,-2.75,-2.638888889,-2.625,3.138428378
1.27734035,25.125,25.125,25.11111111,25.125,K5,period_data_K5.csv,-2.589285714,-2.625,-2.638888889,-2.625,3.452271216
1.40507438,25.125,25.25,25.33333333,25.33333333,K5,period_data_K5.csv,-2.589285714,-2.5,-2.416666667,-2.416666667,3.797498324
1.54558182,25.375,25.25,25.25,25.33333333,K5,period_data_K5.csv,-2.339285714,-2.5,-2.5,-2.416666667,4.177248162
1.70014,25.375,25.25,25.25,,K5,period_data_K5.csv,-2.339285714,-2.5,-2.5,,4.594972973
1.87015401,25.375,25.42857143,25.375,,K5,period_data_K5.csv,-2.339285714,-2.321428571,-2.375,,5.054470297
2.05716941,25.42857143,25.42857143,25.5,,K5,period_data_K5.csv,-2.285714286,-2.321428571,-2.25,,5.559917324
2.26288635,25.42857143,25.5,,,K5,period_data_K5.csv,-2.285714286,-2.25,,,6.115909054
2.48917498,25.57142857,25.5,,,K5,period_data_K5.csv,-2.142857143,-2.25,,,6.727499946
